0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3389,11.188,7.5761,3.2804,-4.159,-10.036,-11.872,-6.3655,-5.5649,7.4785,6.9122,10.114,9.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01232,30.8,135.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4952,10.759,7.0684,3.2413,-5.0182,-10.095,-11.93,-6.5217,-5.5649,8.2204,7.0684,10.114,9.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124,31,135.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6904,10.134,6.3264,3.1632,-6.3264,-10.212,-12.028,-6.7365,-5.5649,9.353,7.3222,10.134,9.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01252,31.3,135.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9052,9.5092,5.5844,3.0851,-7.6151,-10.31,-12.126,-6.9708,-5.5649,10.466,7.5566,10.154,9.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01264,31.6,135.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0419,9.0991,5.0768,3.0461,-8.4938,-10.368,-12.184,-7.1075,-5.5649,11.208,7.7128,10.154,9.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01272,31.8,135.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1786,8.6695,4.5886,2.9875,-9.353,-10.446,-12.243,-7.2637,-5.5649,11.969,7.869,10.173,9.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128,32,135.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9833,9.2553,5.4087,2.7922,-9.5092,-10.485,-12.243,-7.2637,-5.5063,10.817,7.6151,10.154,9.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01292,32.3,135.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.788,9.8411,6.2288,2.597,-9.6458,-10.505,-12.243,-7.2637,-5.4478,9.6849,7.3613,10.134,9.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01304,32.6,135.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6709,10.232,6.7755,2.4798,-9.7435,-10.525,-12.243,-7.2637,-5.4087,8.9234,7.2051,10.134,9.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01312,32.8,135.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5342,10.622,7.3222,2.3431,-9.8411,-10.544,-12.243,-7.2637,-5.3697,8.1814,7.0294,10.114,9.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132,33,135.1,1
