0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.075,13.004,24.251,33.487,36.943,37.353,34.815,36.065,38.544,34.151,30.48,25.364,20.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12312,307.8,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.075,13.063,24.251,33.546,36.963,37.373,34.854,36.26,38.544,34.151,30.441,25.169,20.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12324,308.1,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.075,13.102,24.251,33.546,36.963,37.392,34.873,36.299,38.544,34.151,30.422,24.974,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12336,308.4,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.075,13.121,24.251,33.546,36.963,37.412,34.873,36.318,38.525,34.151,30.422,24.818,20.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12344,308.6,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.075,13.141,24.251,33.546,36.963,37.431,34.893,36.338,38.525,34.151,30.402,24.681,20.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12352,308.8,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.075,13.161,24.251,33.546,36.963,37.451,34.893,36.357,38.505,34.151,30.402,24.544,20.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1236,309,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.075,13.2,24.251,33.546,36.963,37.49,34.912,36.377,38.486,34.151,30.382,24.329,20.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12372,309.3,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.075,13.219,24.251,33.546,36.963,37.509,34.932,36.416,38.486,34.151,30.363,24.134,20.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12384,309.6,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.075,13.239,24.251,33.546,36.963,37.529,34.932,36.436,38.466,34.151,30.363,23.978,20.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12392,309.8,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.075,13.258,24.251,33.546,36.963,37.548,34.952,36.455,38.447,34.151,30.343,23.841,20.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,310,135,1
